num,sentence
"8503,今晩は、早く床につきたいと思う。"
"8504,動物に残酷なことをしてはいけない。"
"8505,あなたは駅に行く途中ですか。"
"8506,私達は英語の先生をＥ．Ｔ．と呼びます。"
"8507,後であなたたちに合流します。"
"8508,今度来る時には、弟さんを連れて来なさい。"
"8509,彼女がどうしてその犯罪に及んだかという動機については、いまだによくわかりません。"
"8510,私たちは時間を浪費しがちである。"
"8511,彼女は８才だ。"
"8512,この計画は実行するのに多額の費用がかかる。"
"8513,まもなく景気は正常なレベルまで回復するだろう。"
"8514,暮らし向きが以前よりよくなっている人が多い。"
"8515,君のおじさんとは長年の知り合いだ。"
"8516,８階にあります。"
"8517,夜が明けかけてきた。"
"8518,医者を呼ぶべきだと思いますか。"
"8519,私たちは２０世紀の後半に生きている。"
"8520,彼の耳は、抗議をそよ風に変える術を知っている。"
"8521,アメリカは天然資源では世界一だ。"
"8522,すべての学生が担任の先生を尊敬している。"
"8523,彼女は彼に自分をささげた。"
"8524,彼は田舎の方へ向かった。"
"8525,君に素敵なプレゼントをあげよう。"
"8526,その王は島を治めた。"
"8527,清潔は日本人の習性だ。"
"8528,実は彼女と結婚しようと思ってるんだ。でもまだ彼女には内緒にしといてくれよな。"
"8529,あなたは昨年会った時から変わった。"
"8530,ご婦人のためにドアを押さえて開けておくなんて君は親切だね。"
"8531,彼が成功するように彼を助けよう。"
"8532,ケリーはぶっ倒れるまで働いた。"
"8533,彼女が来るという知らせは一切受け取っていません。"
"8534,チクショウ！　また彼に逃げられた。"
"8535,私達は近くの公園でキャッチボールをした。"
"8536,皆さん、今夜は無礼講で行きましょう。それでは、乾杯。"
"8537,この薬を食後に服みなさい。"
"8538,日本の高校生は年に３５週間学校に行く。"
"8539,彼女はそれを自分でやった事を強調した。"
"8540,通りの向こう側にホテルがある。"
"8541,彼女は涙した。"
"8542,あなたが生まれたのは何年ですか？"
"8543,日本は、地震の害を受けやすい。"
"8544,実を言うと、彼が好きではない。"
"8545,欠点があるからかえって彼女が好きだ。"
"8546,次のガソリンスタンドに寄ろうよ。"
"8547,あなた方ばかりでなく彼らも普通の人々だ。"
"8548,「自由・平等・博愛」はハイチ共和国のスローガンでもある。"
"8549,田中さんは大学時代のフェンシング部の先輩です。"
"8550,彼がそこにいるかもしれない。"
"8551,私は先週の今日、すなわち、６月２５日に彼に会った。"
"8552,生きたい。"
"8553,今日は一日中くもっていた。"
"8554,長い間、待たせて申し訳ございません。"
"8555,これは花？"
"8556,その山は一年中雪で覆われています。"
"8557,「おい。走ると危ないぞ」「え？・・・わっ、わ、うわわ～～～っ」「あーあー、言わんこっちゃない」"
"8558,彼は最終列車に乗り遅れた。"
"8559,私は試験の前にもう一度テキストに目を通した。"
"8560,彼は息をきらしてえきへついた。"
"8561,トムがね、その文書フランス語から英語に翻訳したよ。"
"8562,私は疲れていたのに眠れなかった。"
"8563,大学の図書館は今開いていますか。"
"8564,散歩に出かけるより家にいたい。"
"8565,彼女は日記をつけることに決めた。"
"8566,他のすべてを考慮しても、やはりこの案は気に入らない。"
"8567,ぜひ京都へ行くべきだったのに。"
"8568,私たち反撃すべきだわ。"
"8569,あの山の約３、０００メートルの高さです。"
"8570,彼は今朝早く起きた。"
"8571,その山くっきりと青空に浮き出ている。"
"8572,イチゴジュースを飲みますか。"
"8573,その島は船で容易に行ける。"
"8574,傷口から血がでた。"
"8575,彼は事務所に来て５分も立たないうちに何をするか指示をした。"
"8576,明日帰ってきます。"
"8577,テムズ川はロンドンを貫流する川である。"
"8578,これを英語で言いなさい。"
"8579,私は自分の本に有名な言葉を引用した。"
"8580,彼は酒で身を滅ぼした。"
"8581,どなたかフランス語が話せる方を探してください。"
"8582,太陽は地球の約百万倍の大きさがある。"
"8583,漢字ぬきの日本語は片足で歩こうとするようなものだ。"
"8584,彼は科学者になりたいといった。"
"8585,トムは本をわきにおいて上を見上げた。"
"8586,その問題は解決したものと考えた。"
"8587,私の両親が課した厳しい規則は、結局私のためを思ってのことだったことが実感としてよくわかった。"
"8588,彼は父親とうり二つだ。"
"8589,彼女の無実については疑いの余地は無い。"
"8590,「わたしはキリストではありません」と言明した。"
"8591,飲んだら乗るな。"
"8592,雪のために私たちは定刻に着けなかった。"
"8593,今年は去年よりも雪が多かった。"
"8594,彼女の歌はいつものように感動的だった。"
"8595,息が苦しくて満足にその言葉を言えなかった。"
"8596,そのコンサートは十時に終わった。"
"8597,もしかしたら夕方にならないうちに雨かもしれないよ。"
"8598,このシチューはいい匂いがしますね。"
"8599,彼は英語においては弟に劣る。"
"8600,今世紀が始まって以来、多くの進歩があった。"
"8601,なにがなんでも、彼女は明日手術を受けるでしょう。"
"8602,いっしょに昼食でもどう？"
"8603,これだけは強調させて下さい。"
"8604,５＋１０の足し算はやさしい。"
"8605,涙にむせんで何も言えなかった。"
"8606,「なんで怒ってるの？」 「怒ってないってば」"
"8607,あのマッサージ、気持ちよかった。"
"8608,ここでお買い上げの品は無料で配達します。"
"8609,２つの間には重要なつながりがある。"
"8610,記者は政治家に質問を浴びせた。"
"8611,新しい文を追加するまえに、その文によって当サイトに新しい語彙がもたらされるかどうか、キーワード検索してご確認ください。"
"8612,我々の軍隊に完全に包囲されてしまって敵はとうとう降伏した。"
"8613,わんぱくな子は道に迷ってあたりを見回した。"
"8614,私にはモダンジャズは分からない。"
"8615,今度の日曜日にドライブにつれていってくれませんか。"
"8616,ついにその詩人は気が狂った。"
"8617,ゴキブリごときでギャーギャー騒ぐなよ。"
"8618,ボートは定員オーバーでバランスを失った。"
"8619,私はマユコと会う約束をした。"
"8620,お立ち寄りいただきありがとうございます。"
"8621,私たちは地球温暖化の対処にもっと積極的な役割を果たすべきだ。"
"8622,トムが家まで後をつけてメアリーを殺したと彼らは思っている。"
"8623,彼はその秘密を人にもらさなかった。"
"8624,一人になると、時々泣きたくなることがあります。"
"8625,フランス語を教えている。"
"8626,安全のため、本製品をご利用になる前に必ず取扱証明書をお読みください。"
"8627,今頃彼女はそこにいるだろう。"
"8628,彼は論理的思考力が致命的に欠如している。"
"8629,僕は君に追いついた。"
"8630,もし予防接種証明書があったらお持ちください。"
"8631,部屋の中は良い香りがしていた。"
"8632,自動車産業では競争が激しい。"
"8633,忘れずに手紙を投稿しなさい。"
"8634,乗せてくれませんか。"
"8635,私はミュージシャンです。"
"8636,この問題について誰かに話をしましたか？"
"8637,「わはははは、心配するなっ！」オレはあえて虚勢を張った。"
"8638,私は右足を負傷した。"
"8639,テニソンの詩を何か読んだことがありますか。"
"8640,また来ます。"
"8641,何とか生きてほしいと全力を尽くした。"
"8642,彼は望みを捨てた。"
"8643,私は復活祭のパレードを見て楽しんだ。"
"8644,私は早起きの習慣をつけねばならない。"
"8645,レモンの木だ。"
"8646,汚い下着を人前で洗うな。"
"8647,明日美容院行こうと思うんだけど、ロングとショートどっちがいいと思う？"
"8648,リンダは夜遅く帰ってきた。"
"8649,私は家を有利に売った。"
"8650,この問題は難しすぎて、君には理解できない。"
"8651,アンには崇拝者が多い。"
"8652,その爆発で真空管は粉々になった。"
"8653,彼は背中に痛みを感じた。"
"8654,私の手を離さないで。"
"8655,私はこれまでにその種の木は見たことが無い。"
"8656,農夫たちは干天のため冬作の穀物は不作だろうとなげいた。"
"8657,勘定はすべてコンピューターで行われている。"
"8658,そこで飲んだ紅茶はとてもおいしかった。"
"8659,アインシュタインはバイオリンを弾くのが大好きだった。"
"8660,コインの一方は「表」で、もう一方は「裏」と呼ばれる。"
"8661,私は飼い猫をなでなでしてあげてる。"
"8662,医者が言うには私には卵がよくないらしい。"
"8663,この家はおじのものだ。"
"8664,既に奈良にいたことがありますか？"
"8665,今回テスト範囲広くない？"
"8666,1989 年 1 月昭和天皇の没後、年号が「平成」と改まりました。"
"8667,メアリーに彼氏がいないってのは、わかったんだよな？じゃあ、今すぐにでもデートに誘えよ。駄目で元々だろ？"
"8668,私は自分の気持ちが変わっていないことをはっきりさせたい。"
"8669,この辺りの風景はとても美しい。"
"8670,この写真は心を痛めることなしには見られない。"
"8671,少し重そうですね。"
"8672,私は騙すよりもむしろ騙されたい。"
"8673,その花は気持ちのよい香りを放っている。"
"8674,私は命がほしい。"
"8675,トニー君はそこにいますか。"
"8676,大声で話すのはやめなさい。"
"8677,その事件はまだ我々の記憶に新しい。"
"8678,地震のために２、３便に遅れが出た。"
"8679,私たちの学校は夏期休暇に入った。"
"8680,霊はこの世のどこにもいらっしゃいます。この学園はお社の跡地に作られていますので、特にお集まりになる傾向があります。"
"8681,もう子供みたいなまねはやめなさい。"
"8682,重傷を負っていたのに、彼らは皆元気であった。"
"8683,上の部屋から変な物音が聞こえてきた。"
"8684,その船は難破した。"
"8685,彼の事業もやっとほう芽のきざしを見せた。"
"8686,このクラブには３０人の会員がいます。"
"8687,母は私を今日の私にしてくれた。"
"8688,彼らはケイトに子供の子守りを頼んだ。"
"8689,皿を戸棚へしまってくれますか。"
"8690,私の上司は本をとても速く読む能力を持っている。"
"8691,見つけた人がもらう人、なくした人は泣きをみる。"
"8692,２人の男性が車の故障の原因を調べている。"
"8693,他言無用でお願いします。"
"8694,その船は、出航した。"
"8695,何かもっと簡単なことを聞いてください。"
"8696,私は相変わらず車の運転を習っていない。"
"8697,私は何度も彼に会ったことがある。"
"8698,私に口答えするな。"
"8699,にわか雨で試合は中止になった。"
"8700,誰もが自分にないものを望む。"
"8701,人にドアを開けてあげるのは丁寧なことです。"
"8702,彼は私をにらんだ。"
"8703,これらの規則は詳細があまりはっきりしていない。"
"8704,ちょっと忙しい。"
"8705,その潜在的な影響力はいくら評価してもし過ぎることはない。"
"8706,私の部屋にはほとんど家具がない。"
"8707,桜の花は数日、せいぜい一週間しか持たない。"
"8708,トムとメアリーは、とても小さなアパートに住んでいます。"
"8709,もう少しまきを火にくべなさい。"
"8710,やっぱり、これはぶしつけな質問だったみたいだ。"
"8711,君ないのは暇ではなく意志だ。"
"8712,今日の午後医者に診てもらう予定です。"
"8713,これは庭で最も美しい花です。"
"8714,人は万物の尺度である。"
"8715,あなたに嘘をつくことはできなかった。"
"8716,私は自分の荷物をもう荷造りしてしまった。"
"8717,私は中学生ではありません。"
"8718,そういえば、昨夜は何時に家に着いた？"
"8719,町田は古いものと新しいものが入り交じった面白い街です。"
"8720,軍隊がいっぱい来てる。"
"8721,私たちはローマに行って、そこで１週間過ごした。"
"8722,象は巨大な動物である。"
"8723,皆が彼女を愛している。"
"8724,私たちはその問題を調査するべきだ。"
"8725,彼が部屋にはいると、警官が待ちかまえていた。"
"8726,文法の原則が含まれている。"
"8727,煙突は煙を出し始めた。"
"8728,先生は子供たちに静かにしなさいと言った。"
"8729,彼の行動は時々奇妙だ。"
"8730,人間は必ず死ぬ。"
"8731,私は、友人の息子が約６か月間一種の農場研修生として、日中この農場までやってくるのを許可するのに同意した。"
"8732,彼は生産率を良くする案を出した。"
"8733,彼のネクタイがほどけた。"
"8734,彼は正直であるが頑固だ。"
"8735,すぐに新しい洋服が必要になりました。"
"8736,われわれは、ペアリーが北極を発見したと信じている。"
"8737,ちなみに今日は６月８日、妻の誕生日です。"
"8738,彼はインフルエンザで寝込んでいる。"
"8739,羊の毛はもこもこしている。"
"8740,彼は一生独身で過ごした。"
"8741,もっと早くに出発すればよかった。"
"8742,彼女は店でテントを手に入れようとしたが、欲しいと思うテントを見つけることができなかった。"
"8743,彼は卵を１ダース買った。"
"8744,なぜ彼は彼女といっしょに来たのですか。"
"8745,彼は私が彼の車を運転することをどうしても許さなかった。"
"8746,うちが援助してる酒造さんがね、新しい甘酒を造ったから試飲してみてくださいって持ってきてくれたんだけど・・・。"
"8747,油と水は混ざらないんだ。"
"8748,彼女は死んだ。"
"8749,その少女はリサイタルでのすばらしい踊りで、入賞した。"
"8750,結婚しましょう。"
"8751,トムは自分のチームが試合に勝つのではないかと思っている。"
"8752,車を洗っている男の人は、ジョーンズさんです。"
"8753,彼は罪を告白した方が良い。"
"8754,彼は収入の範囲でやりくりしようとした。"
"8755,トムもビルも今テニスをしている。"
"8756,それは全く普通のことだ。"
"8757,有能な大蔵大臣の創意になる処置は、行き詰まった国の財政から赤字をなくすのに役立った。"
"8758,橋は大水で流された。"
"8759,トムは都市での生活に不慣れです。"
"8760,ウサギはどうして耳が長いんですか？"
"8761,この家はとても良い。"
"8762,彼が何故大学に進学しないのか私にはわからない。"
"8763,言葉は時をまちがえると、有害無益である。"
"8764,私には兄弟がたくさんいません。"
"8765,大丈夫ですか、とか、何かお手伝いできることはありますか、などとさえ尋ねるかもしれない。"
"8766,彼は農場で牛を飼っている。"
"8767,ついに彼女は問題を解決した。"
"8768,人間は罪深い者です。"
"8769,トムに何でそれやらなかったか聞いた？"
"8770,彼女は正午にはそこにいなけばならない。"
"8771,ナイフを取り出して、彼は缶を開けようとした。"
"8772,人間見た目だけじゃないよ。"
"8773,私は女性ではないから嬉しいです。"
"8774,彼女はあの女優に似ている。"
"8775,こんにちは！お元気ですか？"
"8776,トムとメアリーが結婚しても、誰も驚かないと思うな。"
"8777,ローマは至る所に遺跡がある。"
"8778,君が使った金額は全部でいくらですか。"
"8779,あそこを走っている少年と彼の犬を見なさい。"
"8780,彼の弟は彼を見送るため駅へ行った。"
"8781,子供たちのほとんどが読むことも書くこともできなかった。"
"8782,無理を承知でやっていただけませんか。"
"8783,それはどこの書店でも買える。"
"8784,今日は出かけたい気分だ。"
"8785,すごくうれしいです。"
"8786,道具はポケットに入れた。"
"8787,私は彼女と無関係だった。"
"8788,この席はあいてますか。"
"8789,彼は海の方を向いた。"
"8790,僕は君とトムと一緒に行きます。"
"8791,少年は母親のハンドバッグからお金を盗んだ。"
"8792,彼女が部屋に入ってきた。"
"8793,毎年同じ旧型の製品を作っても始まらない。"
"8794,川の水はとても澄んでいた。"
"8795,彼は日本の事情をまったく知らない。"
"8796,エンジンから変な音が聞こえます。"
"8797,トムはアイロンのプラグを抜いた。"
"8798,彼女は１日中、心が落ちつかなかった。"
"8799,結果には満足だった？"
"8800,窓の外から聞こえてきた雀のチュンチュンという鳴き声で、夜が明けたことを知った。"
"8801,私の新しいアパートはたいへん気に入っています。というのは駅にとっても近いからです。"
"8802,「彼は来ますか」「来ないと思います」"
"8803,価格には消費税は含まれていません。"
"8804,いったいなぜ君は薬を飲むのに抵抗したのか。"
"8805,その結果を軽く見てはいけない。"
"8806,花火大会は雷雨のため開始30分で中止になった。"
"8807,あの宗教団体はかなりいかがわしい教義にとりつかれている。"
"8808,彼の姉は二人とも美人です。"
"8809,時計を確認すると、２１時ジャスト。"
"8810,それをそこへ置いてくれ。"
"8811,学校が私たちに教科書を用意してくれた。"
"8812,私がそこにいるのにだれも気がつかなかった。"
"8813,フルコースもあれば、サラダで軽いお食事もオーケー。"
"8814,山本君も私の友人の一人です。"
"8815,食べ残しはお持ち帰りください。"
"8816,しかし、医者は機械を使って彼が呼吸をするように手助けが出来ます。"
"8817,トムはランドリールームにいるよ。"
"8818,その単語を発音することは私には難しい。"
"8819,朝食を２人分持ってきて下さい。メニューはＮｏ．２でミルクティもつけてください。"
"8820,神への信頼を失うとは、道しるべを失うこと。"
"8821,駅の近くに銀行はありますか。"
"8822,トムは熱を出して寝ています。"
"8823,ショッピングセンターは一マイル先です。"
"8824,あの人が、昨日私たちがうわさしていたアメリカ人です。"
"8825,私はこちらの銀行に１０００ドルの預金がある。"
"8826,私は部屋を花で飾るのが好きだ。"
"8827,海岸に行こうよ。"
"8828,あー、ほら、あれ、何て言うんだったっけ。喉まで出かかっているんだけど、名前が思い出せないよ！"
"8829,最近のJ-POPには、持ち歌があまりないんだよね。"
"8830,彼はわが国では有名です。"
"8831,私達は雨宿りをするために木の下に避難した。"
"8832,これは偽物ですか？"
"8833,彼女は息子から何ヶ月も便りが無いので心配している。"
"8834,人間は言葉を話す唯一の動物である。"
"8835,女は観察し、男は判断する。"
"8836,これをランス語に訳しなさい。"
"8837,彼はモナリザを見るためにはるばる九州から来た。"
"8838,その花は奇麗だが実はならない。"
"8839,明けましておめでとうございます。今年もよろしくお願いします。"
"8840,彼が言ったことは正しくないとわかった。"
"8841,事態は収拾に向かいつつある。"
"8842,２つのキャブレターを装備したことで、そのレーシング狂はエンジンをすこぶる強力にした。"
"8843,彼女は何時に生まれたんですか。"
"8844,あの日見た花の名前を僕達はまだ知らない。"
"8845,その男の子はみんなに笑われました。"
"8846,ちょっと食べすぎたかな。お腹がぱんぱんだよ。"
"8847,彼らはいま三人の子供がいる。"
"8848,あなたの家庭のことを書いて下さい。"
"8849,ジムは猛スピードで運転したが、それは無謀だった。"
"8850,悪いけど、無理。"
"8851,彼はハムレットの役を演じた。"
"8852,本当に寒くないの？"
"8853,薬の効果は消えていた。"
"8854,メアリーはいつも会合に遅刻すると誰かが言った。"
"8855,エジプトにあるピラミッドが元々鏡のようにすべすべだったけど何年間も経ったから面が浸食している。"
"8856,それについてのビデオはもう作ったよ。"
"8857,トムはまっすぐベッドに向かった。"
"8858,「何も聞いていないので何も言えない」と困惑の表情を浮かべた。"
"8859,試験に受かるように真剣に勉強した。"
"8860,退職後は田舎でのんびり暮したい。"
"8861,ブルーベリーをとった後、タルトを作る。"
"8862,あら、申し訳ございません。"
"8863,旅に出かけたい気がする。"
"8864,トムは私の理想の男性だ。"
"8865,早く来なさい。"
"8866,トムは早合点する癖がある。"
"8867,今年、私は２足靴を履きつぶした。"
"8868,彼女はメガネをかけている。"
"8869,私はその本がやさしいとわかった。"
"8870,彼は時間を厳守する事を自慢している。"
"8871,ああ遊んでいては彼が試験に落ちるのも当たり前だ。"
"8872,それからニッケルを取るよ。"
"8873,彼女はよく聖書から引用したものだ。"
"8874,計画を立てるほうが、実行するより易しい。"
"8875,人に嫌われるのが怖いって言うけどさ、君も苦手な人いるでしょ。数学的に言って、同じ数の人が君のこと苦手なんだよ。これは別に、嫌いな人をなくせば誰からも嫌われなくなるって言いたいんじゃなくて、単純に君に嫌いな人がいるように誰かに嫌われることがあっても仕方ないってこと。そこを諦めればもっと気楽に生きられるんじゃないかな。"
"8876,近年における医学の進歩はめざましい。"
"8877,君はそれを一定の間隔を置いて練習すべきだ。"
"8878,あの丘の上には、かつて大きな城があったものです。"
"8879,コックさんは少しもかけていない。"
"8880,世捨て人となり仙人のように山中をさまよい自給自足で誰とも接触せず野垂れ死にをしない方法とは絶対ある。"
"8881,ドアを閉めてくれませんか。"
"8882,あなたの過失を私のせいにしないでくれ。"
"8883,ミックはその子供をリチャードと名付けた。"
"8884,そのツアーには昼食は含まれていますか。"
"8885,火事で劇場の中は大混乱になった。"
"8886,僕らは兵士のふりをしようよ。"
"8887,彼女にちょっかい出すのはやめなよ。"
"8888,君はトムを説得できる唯一の人だ。"
"8889,私の叔父は釣りが大好きです。"
"8890,ラスト・オーダーは締め切らせていただきました。"
"8891,準備運動からバタ足の練習まで滞りなく進み、レッスンは至って順調。"
"8892,彼は金のためなら何でもするだろう。"
"8893,１９９８年の需要予測です。"
"8894,トムってすごい忘れっぽいよね？"
"8895,実は、私たちは昨年結婚しました。"
"8896,私はあなたの苦情について書いている。"
"8897,彼は疲れているように見える。"
"8898,私にとって彼は王様のような人です。"
"8899,このような習慣は廃止すべきだ。"
"8900,それ全部一人で食べるつもり？"
"8901,あの家はまだ買い手がつかない。"
"8902,この患者がもう一度良くなるまでにはだいぶん時間がかかるだろう。"
"8903,彼女はこの間、新しい家を買いました。"
"8904,私の母はテレビを見るのが嫌いです。"
"8905,私たちは空港まで急いだが、飛行機に乗り遅れてしまった。"
"8906,太陽がまさに沈むところだった。"
"8907,どうしてもやらなくてはならないことがある。"
"8908,何書いてんの？"
"8909,彼女は自活しなければならないだろう。"
"8910,トムは三塁打を打った。"
"8911,一昨日、彼らはそこを出発した。"
"8912,位置について、よーい、ドン！"
"8913,私は父がその会合に出ることを好まない。"
"8914,彼は自分の健康を犠牲にしてその仕事をやりとげた。"
"8915,数学はあまり好きではありません。"
"8916,急ぎなさい、そうでなければ時間に間に合います。"
"8917,君は先生の許可を受けるべきだ。"
"8918,せめて１日数ページは読むように心がけてはいるんだ。"
"8919,どうして入試に失敗したのですか。"
"8920,彼女はその墜落事故の唯一の生存者であった。"
"8921,彼は５歳の時からここに住んでいる。"
"8922,彼は金はたくさん持っているが、友達はほとんどいない。"
"8923,思いあたらないのですが。"
"8924,私の方には意見はない。"
"8925,私たちは週に１回ここに集まる。"
"8926,神は自らにかたどって人を創造された。"
"8927,トムが遅刻するのもいたしかたなかった。"
"8928,世の中は俺に何かするべきだファックユー。"
"8929,あれ、喜んでくれると思ったのに。"
"8930,クラブの会長であるジョンソンさんはすぐ来るでしょう。"
"8931,間違えました。"
"8932,彼が仲裁してその場は丸く収めた。"
"8933,寝る時間ですよ。"
"8934,車は１０分後にガソリンが切れた。"
"8935,今、行くわ。"
"8936,余暇は目的のための手段と考えられている。"
"8937,彼は大きな花束を抱えてやって来た。"
"8938,トムはまだ刑務所にいるのだと思っていました。"
"8939,パリなどでは、夏になると、細君や子供を避暑地にやつて置いて、夫は、土曜日の晩から日曜へかけてそこへ出掛けて行く風習があります。"
"8940,すぐそれをしなさい。"
"8941,私が絶対勝てないってあなた言った？"
"8942,彼女は私の警告をすべて無視した。"
"8943,ＰＫＯとは何を表しているのか説明して下さい。"
"8944,すべての人にあらゆる事実を知らせることが大切だ。"
"8945,ジュースを飲みますか。"
"8946,返答は肯定的なものだった。"
"8947,私は、私の入院している理由をトムに説明した。"
"8948,彼が成功を期待するようにしむけた。"
"8949,この週末には２つの最強のチームが激突する。"
"8950,先生のこと好き？"
"8951,彼がイギリスについて言ったことは本当です。"
"8952,彼は職権を乱用する。"
"8953,その計画に変わるものが何かありますか。"
"8954,新刊出る度に読み返したりしてたから1巻は結構読んでるはず。"
"8955,現状では、私たちは降参するしかない。"
"8956,するとサルは、小さなブリキのコップを持って歩き回りました。"
"8957,私は写真を撮るのが好きです。"
"8958,子どもは大人の父親。"
"8959,確かに君の責任ではない。"
"8960,私はその仕事を辞退しなければならないなぜならそれに私は耐えられないからです。"
"8961,周りの人を幸せにしたいなら、まずは自分が幸せにならないと。"
"8962,夏はビールに限るね。"
"8963,もう春がきている。"
"8964,私の言うことを注意して聞いてください。"
"8965,彼らの大部分は女性だった。"
"8966,健はビルと同じくらいの背丈です。"
"8967,その老人は金には事欠かない。"
"8968,人を指差してはいけない。"
"8969,これを私に読んでいただけませんか。"
"8970,彼は父親によく似ていた。"
"8971,彼女は中に入るよう誘った。"
"8972,驚くことではないね。"
"8973,彼女は階段を降りてきていた。"
"8974,彼女はどちらの医者を指したのか分からない。"
"8975,彼はその花瓶を割ったと白状した。"
"8976,彼は世にもまれな大詩人でした。"
"8977,彼女は私を信用してくれた。"
"8978,トムのフランス語の上手さは誰もが知っている。"
"8979,彼はメアリーにすっかり首ったけだ。"
"8980,彼女が頭の良い息子を自慢するのも無理はない。"
"8981,彼女を危険から守りなさい。"
"8982,この辞書は１２冊ある。"
"8983,私は自分で行く代わりに、使いの者を送った。"
"8984,我々はすべての核兵器を廃止しなければならない、なぜならば人類に死をもたらすからである。"
"8985,報告によれば彼は生きているそうだ。"
"8986,太陽、月、星は宇宙の一部である。"
"8987,先生の忠告に従って行動したほうがよい。"
"8988,フラフラと歩き回る様は、あまりにデンジャラスだ。"
"8989,その子供の自由時間は制限されている。"
"8990,思わず吹き出してしまった。"
"8991,驚いたよ、あの男の大頭には。"
"8992,彼は上司を殺そうと企んだが実行しなかった。"
"8993,これは自分が今まで見た中で最悪の映画だ。"
"8994,そういう方法で彼はそのすい星を発見したのです。"
"8995,彼の借金は１千ドルに達した。"
"8996,あなたは熱があるのですか?"
"8997,木の家は火がつきやすい。"
"8998,湖まで歩いていきましょう。"
"8999,もっと分別があってもいい年頃だよ。"
"9000,私のおごりだ。"
"9001,それはおもしろいニュースだ。"
"9002,私たちはピクニックが大好きです。"
"9003,こちらへやってくる少年とその犬をごらんなさい。"
"9004,彼は帽子をたたいてぺしゃんこにした。"
"9005,女ってなんであんなにめんどくさい生き物なんだろう。"
"9006,この評論を優勝作品に選んだ基準は何ですか。"
"9007,トンプソン夫人は自分が百万長者である事を隠しておきたいと思っている。"
"9008,昼食用にサンドイッチか何かを作って上げましょう。"
"9009,そのときなぜ君はそうしなかったのですか。"
"9010,今日は外出するよりも家にいたい。"
"9011,トムを放せ。"
"9012,彼はわざわざ私に駅まで道を案内してくれた。"
"9013,この水はよい味がする。"
"9014,外交対話のおかげでその紛争に終止符を打つ事が出来た。"
"9015,ライトノベル作家になりたい！"
"9016,君は先生に助言を求めた方がいいでしょう。"
"9017,彗星は運行しながら後ろに光の尾を引く。"
"9018,君は大したものだ。"
"9019,どこに行くところですか。"
"9020,この写真をよく見て、そこにぼくがいるかどうか見て下さい。"
"9021,私たちには余分なお金はない。"
"9022,これが昨日私があった少年です。"
"9023,ここはトムの部屋なの？"
"9024,パーティーは失敗でした。"
"9025,なんて素晴らしい景色でしょう。"
"9026,俺を死人のような気分にさせてお前はそれを楽しむのか。"
"9027,空は星でいっぱいだ。"
"9028,社長は誰とでも会うというわけではない。"
"9029,今朝はとても食欲がありました。"
"9030,あなたの言ったことは、どちらかといえば場違いでした。"
"9031,由美は日曜日にテニスをする。"
"9032,赤道における経度1度当たりの長さ。"
"9033,私には会社で一生懸命取り組まなければならない重要な仕事がある。"
"9034,あなたは転地療養が必要だ。"
"9035,１６３９年以降日本は外国料理に対して門戸を閉ざした。"
"9036,トムはその店に使いに行かされた。"
"9037,子供の頃、私はたくさんの詩を暗記した。"
"9038,彼らはその計画の実行を急いだ。"
"9039,彼の小論はばかげた物だ。"
"9040,その農場はジャガイモを栽培している。"
"9041,老人は役に立つ忠告を１つしてくれた。"
"9042,彼が死んだことは言伝に知りました。"
"9043,ハワイに行ったことはありますか？"
"9044,「次はどこに行こうか」と彼女は独り言を言った。"
"9045,君はこの川を泳いで渡れますか。"
"9046,メアリーと私は、何年も強く結ばれた親友でいた。"
"9047,私は玄関のベルが鳴るのを聞いた。"
"9048,それは私の主義に合わない。"
"9049,水曜日は、車で事務所まで私を送っていただけますか。"
"9050,私たちは１０時まで待っていたのだが、ビルは決して姿を現さなかった。"
"9051,その犬に酷く足を噛まれた。"
"9052,宇宙塵はあまり危険そうに思えないかもしれないが、ごく小さな粒であっても、銃弾の何倍もの速度で飛んでくるので、怪我をしかねない。"
"9053,彼らは島に小さな村をつくった。"
"9054,彼女、カッコよくない？"
"9055,私は会社のために精一杯やってきた。"
"9056,蜂は花に飛んで、花蜜を飲んだ。"
"9057,新茶を摘む季節になった。"
"9058,彼はなぜ自分がそのような愚かな過ちを犯してしまったのか分からない。"
"9059,悲しいことに、父はその会合には出られない。"
"9060,あの少年は試しに重いソファーを動かした。"
"9061,間違えて人の部屋に入った。"
"9062,仮に私たちが月に住むとしたら、地球はどれぐらいの大きさに見えるだろうか。"
"9063,そのにんじんを全部食べたら、アイスクリームをあげるよ。"
"9064,遅くなって申し訳ありません。"
"9065,私は誰も見ていないことを確かめた。"
"9066,朗らかな人は、周りに安心を与える。"
"9067,日本にはクリスマス休暇がありますか。"
"9068,「鍵は、鍵穴に差してある」彼は言い足した。"
"9069,彼は何もすることがありません。"
"9070,彼女の成功はありえることだ。"
"9071,このコートを着なさい、さもないと風邪をひきますよ。"
"9072,彼は会う人ごとに話しかけた。"
"9073,彼の誕生日だったのをほとんど忘れそうだった。"
"9074,お金があるから、私はあのカメラを手に入れられる。"
"9075,今日は昨日ほど暑くない。"
"9076,あなたはどちらの箱が好きですか。"
"9077,その男はコートの裏側に何か持っていた。"
"9078,パーティーを開いたらどうですか。"
"9079,電車が停まるまで開けないで。"
"9080,僕は医者になりたいんだ。"
"9081,わたしは、ロンドンにいるときメアリーとジョンにあった。"
"9082,確かに彼女は歌はうまいが、演技はだめだ。"
